source,user,timestamp,information
Google Drive,Tanvi Sharma,2023-02-06T17:40:52Z,Spring / Summer 2023 Team Timeline
Google Drive,Lauren Klein,2023-01-30T20:28:15Z,DxD Fall 2021 - Spring 2022 Running Meeting Notes
Google Drive,Lauren Klein,2022-07-20T15:11:49Z,July 2022 whiteboard images
Google Drive,Lauren Klein,2022-07-20T15:12:35Z,IMG_7248.jpg
Google Drive,Lauren Klein,2022-07-20T15:12:31Z,IMG_7250.jpg
Google Drive,Lauren Klein,2022-07-20T15:12:15Z,IMG_7249.jpg
Google Drive,Lauren Klein,2022-07-20T15:11:16Z,Summer / Fall 2022 Team Timeline
Google Drive,Lauren Klein,2022-07-20T14:36:21Z,Summer 2022 Team Timeline
Google Drive,Zhou Fang,2022-07-08T19:10:11Z,Screenshot
Google Drive,Zhou Fang,2022-07-08T19:11:28Z,Du Bois 63 Charts
Google Drive,Jianing Fu,2022-07-08T19:06:01Z,Homepage Screenshots
Google Drive,Jianing Fu,2022-07-08T19:19:27Z,Overview.mov
Google Drive,Jianing Fu,2022-07-08T18:54:49Z,FullFrontPageOverview.png
Google Drive,Jianing Fu,2022-07-08T18:53:17Z,Footnote.png
Google Drive,Jianing Fu,2022-07-08T18:53:03Z,ChapterCatalogHover.png
Google Drive,Jianing Fu,2022-07-08T18:51:23Z,ZoomedInVisualizationFromTimelineWhenClicked.png
Google Drive,Jianing Fu,2022-07-08T18:50:47Z,VisualizationTimeliineChornologicalSorted.png
Google Drive,Jianing Fu,2022-07-08T18:49:34Z,VisualizationTimelineShuffledVersion.png
Google Drive,Jianing Fu,2022-07-08T18:47:27Z,IntroductionSessionPlaceholder.png
Google Drive,Jianing Fu,2022-07-08T18:47:14Z,SiteTitlePage.png
Google Drive,Lauren Klein,2022-05-23T13:07:55Z,May 2022 whiteboard images
Google Drive,Lauren Klein,2022-05-23T13:00:09Z,IMG_6942.jpg
Google Drive,Lauren Klein,2022-05-23T13:00:07Z,IMG_6945.jpg
Google Drive,Lauren Klein,2022-05-23T13:00:04Z,IMG_6949.jpg
Google Drive,Lauren Klein,2022-05-23T12:59:51Z,IMG_6941.jpg
Google Drive,Lauren Klein,2022-05-23T12:59:43Z,IMG_6950.jpg
Google Drive,Lauren Klein,2021-09-27T14:40:10Z,DxD Software Engineer Fall 2021
Google Drive,Lauren Klein,2021-04-06T16:38:25Z,DxD web developer job ad Summer 2021
Google Drive,Lauren Klein,2021-01-08T04:35:59Z,Jan 2020 final todo
Google Drive,Lauren Klein,2020-08-27T23:32:27Z,Images and Dates
Google Drive,Lauren Klein,2020-08-25T17:31:59Z,curve-trimmed.png
Google Drive,Lauren Klein,2020-08-25T17:27:36Z,curve-long.png
Google Drive,Lauren Klein,2020-08-25T17:25:51Z,gradient wave.sketch
Google Drive,Lauren Klein,2020-07-29T15:29:44Z,Design Elements
Google Drive,Lauren Klein,2020-06-07T16:25:38Z,NEH Questions
Google Drive,Lauren Klein,2020-05-04T18:23:11Z,timelines-and-colors.pdf
Google Drive,Lauren Klein,2020-02-10T18:08:22Z,Wireframes
Google Drive,Lauren Klein,2020-08-24T19:24:19Z,DXD_Qing.v3.pdf - FINAL NAVS/FONTS/ETC
Google Drive,Qing Tian,2020-08-21T14:17:53Z,0602 Design PNGs - LOGO IDEAS
Google Drive,Qing Tian,2019-06-03T01:00:05Z,Logo.sketch
Google Drive,Qing Tian,2019-06-03T01:00:04Z,logo_design.jpg
Google Drive,Qing Tian,2020-08-21T14:17:27Z,0528 Design PNGs - FINAL FRONT PAGE
Google Drive,Qing Tian,2019-05-28T18:36:24Z,UI Style_Guide.png
Google Drive,Qing Tian,2019-05-28T18:28:37Z,Design_0528.png
Google Drive,Jianing Fu,2020-02-14T01:20:59Z,Figma Link
Google Drive,Jianing Fu,2020-02-10T18:09:15Z,ChapterTimeline_0210.png
Google Drive,Lauren Klein,2020-01-13T19:50:26Z,timelines.png
Google Drive,Qing Tian,2019-06-16T14:13:46Z,0616 Design PNGs
Google Drive,Qing Tian,2019-06-16T13:56:13Z,interaction explaination.png
Google Drive,Qing Tian,2019-06-16T13:56:08Z,Design.png
Google Drive,Qing Tian,2019-05-08T00:36:01Z,0507 Design PNGs
Google Drive,Qing Tian,2019-05-08T00:36:17Z,0507Design.png
Google Drive,Qing Tian,2019-04-30T13:39:57Z,0430 Design PNGs
Google Drive,Qing Tian,2019-04-30T13:42:52Z,Final_Copy.png
Google Drive,Qing Tian,2019-04-30T13:40:19Z,Final_Copy_Signedin.png
Google Drive,Qing Tian,2019-03-13T16:29:14Z,0312 Design PNGs
Google Drive,Qing Tian,2019-03-13T16:29:23Z,0312.png
Google Drive,Qing Tian,2019-03-05T14:30:53Z,0302 Design PNGs
Google Drive,Qing Tian,2019-03-05T14:31:13Z,0226.png
Google Drive,Qing Tian,2019-03-05T14:29:27Z,0305 Design PNGs
Google Drive,Qing Tian,2019-03-05T14:30:30Z,0305 copy.png
Google Drive,Qing Tian,2019-03-03T05:45:56Z,0226 Design PNGs
Google Drive,Qing Tian,2019-03-03T05:46:18Z,0226.png
Google Drive,Qing Tian,2019-02-15T02:14:15Z,0214 Design rubrics
Google Drive,Qing Tian,2019-02-15T02:14:49Z,Design rubrics.png
Google Drive,Qing Tian,2019-02-15T02:14:46Z,Color palette.png
Google Drive,Qing Tian,2019-02-06T21:36:01Z,DXD_Qing.sketch
Google Drive,Qing Tian,2019-02-05T16:20:26Z,0204 Design PNGs
Google Drive,Qing Tian,2019-02-05T16:20:56Z,Landing_page.png
Google Drive,Qing Tian,2019-01-21T23:07:46Z,0114 Design PNGs
Google Drive,Qing Tian,2019-01-21T23:09:32Z,Design_0114.sketch
Google Drive,Qing Tian,2019-01-21T23:08:00Z,Landing Page_two.png
Google Drive,Qing Tian,2019-01-21T23:07:58Z,Landing page_three.png
Google Drive,Qing Tian,2019-01-21T23:07:56Z,Landing page_one.png
Google Drive,Qing Tian,2019-01-21T23:07:56Z,signup.png
Google Drive,Qing Tian,2019-01-21T23:07:37Z,0107 Design PNGs
Google Drive,Qing Tian,2019-01-08T15:35:25Z,Chapter timeline
Google Drive,Qing Tian,2019-01-08T16:03:58Z,0108
Google Drive,Qing Tian,2019-01-08T15:35:42Z,Willard timeline.png
Google Drive,Qing Tian,2019-01-08T15:35:39Z,Playfair.png
Google Drive,Qing Tian,2019-01-08T15:35:38Z,Dubois timeline.png
Google Drive,Qing Tian,2019-01-08T15:35:37Z,Peabody Timeline.png
Google Drive,Qing Tian,2019-01-08T15:25:00Z,Chapter Design Style Guide
Google Drive,Qing Tian,2019-01-08T16:04:12Z,0108
Google Drive,Qing Tian,2019-01-08T15:28:51Z,Playfair.png
Google Drive,Qing Tian,2019-01-08T15:28:51Z,Peabody.png
Google Drive,Qing Tian,2019-01-08T15:28:51Z,Willard.png
Google Drive,Qing Tian,2019-01-08T15:28:50Z,Dubois.png
Google Drive,Qing Tian,2019-01-08T15:23:37Z,Interactions_PNG
Google Drive,Qing Tian,2019-01-08T16:04:28Z,0108
Google Drive,Qing Tian,2019-01-08T15:23:45Z,Chapter with Notes Copy 2.png
Google Drive,Qing Tian,2019-01-08T15:23:42Z,Chapter with Notes Copy.png
Google Drive,Qing Tian,2019-01-08T15:23:39Z,Chapter with Notes.png
Google Drive,Qing Tian,2019-01-08T15:23:05Z,Wireframe_PNG
Google Drive,Qing Tian,2019-01-08T16:06:38Z,0108
Google Drive,Qing Tian,2019-01-08T16:06:28Z,Chapter.png
Google Drive,Qing Tian,2019-01-08T16:05:47Z,Detailed feature page.png
Google Drive,Qing Tian,2019-01-08T16:05:33Z,Feature_page.png
Google Drive,Qing Tian,2019-01-08T15:23:11Z,Individual feature page.png
Google Drive,Qing Tian,2019-01-08T15:23:11Z,Sign in page.png
Google Drive,Qing Tian,2019-01-08T15:23:11Z,All chapters page Copy.png
Google Drive,Qing Tian,2019-01-08T15:23:09Z,Note Detail.png
Google Drive,Qing Tian,2019-01-08T15:23:07Z,Sign up page.png
Google Drive,Qing Tian,2019-01-08T15:23:07Z,Chapter Detail.png
Google Drive,Qing Tian,2019-01-08T15:23:07Z,Chapter Selection.png
Google Drive,Qing Tian,2019-01-08T15:23:07Z,All features page.png
Google Drive,Qing Tian,2019-01-08T15:23:07Z,All chapters page.png
Google Drive,Qing Tian,2019-01-08T15:23:07Z,Chapter with Notes.png
Google Drive,Qing Tian,2019-01-08T15:23:06Z,Credit page.png
Google Drive,Qing Tian,2019-01-08T15:23:06Z,Note Export.png
Google Drive,Lauren Klein,2019-01-08T13:35:46Z,Older Design Files
Google Drive,Lauren Klein,2019-01-11T14:23:41Z,DXD_Qing-0119.sketch
Google Drive,Lauren Klein,2019-01-08T13:28:13Z,DXD_Qing-0119.pdf
Google Drive,Qing Tian,2019-01-08T13:22:17Z,DXD_Qing-0918.sketch
Google Drive,Lauren Klein,2018-07-17T16:40:11Z,All chapters page Copy.png
Google Drive,Lauren Klein,2018-06-14T17:55:25Z,DXD_MO.pdf
Google Drive,Lauren Klein,2018-06-14T17:51:12Z,Chapter Detail (1).png
Google Drive,Lauren Klein,2018-06-14T17:51:12Z,Chapter with Notes (1).png
Google Drive,Lauren Klein,2018-06-14T17:51:10Z,Note Detail (1).png
Google Drive,Lauren Klein,2018-06-14T17:51:10Z,Chapter Selection (1).png
Google Drive,Lauren Klein,2018-06-14T17:51:10Z,Desktop HD Copy 5 (1).png
Google Drive,Lauren Klein,2018-06-14T17:51:10Z,Desktop HD Copy 7 (1).png
Google Drive,Lauren Klein,2018-06-14T17:51:10Z,Desktop HD Copy 4 (1).png
Google Drive,Lauren Klein,2018-06-14T17:51:10Z,Note Export (1).png
Google Drive,Lauren Klein,2018-06-14T17:51:09Z,Desktop HD Copy 6 (1).png
Google Drive,Lauren Klein,2018-06-14T17:51:05Z,Credit page.png
Google Drive,Lauren Klein,2018-06-14T17:51:03Z,Individual feature page.png
Google Drive,Lauren Klein,2018-06-14T17:51:03Z,All chapters page.png
Google Drive,Lauren Klein,2018-06-14T17:51:02Z,Sign up page.png
Google Drive,Lauren Klein,2018-06-14T17:51:02Z,All features page.png
Google Drive,Lauren Klein,2018-06-14T17:51:01Z,Sign in page.png
Google Drive,Lauren Klein,2018-06-14T17:50:13Z,Note Export.png
Google Drive,Lauren Klein,2018-06-14T17:50:12Z,Note Detail.png
Google Drive,Lauren Klein,2018-06-14T17:50:08Z,Desktop HD Copy 2.png
Google Drive,Lauren Klein,2018-06-14T17:50:08Z,Chapter with Notes.png
Google Drive,Lauren Klein,2018-06-14T17:50:08Z,Chapter Detail.png
Google Drive,Lauren Klein,2018-06-14T17:50:07Z,Chapter Selection.png
Google Drive,Lauren Klein,2018-06-14T17:50:07Z,Desktop HD Copy 6.png
Google Drive,Lauren Klein,2018-06-14T17:50:07Z,Desktop HD Copy 4.png
Google Drive,Lauren Klein,2018-06-14T17:50:07Z,Desktop HD Copy 5.png
Google Drive,Lauren Klein,2018-06-14T17:50:07Z,Desktop HD Copy 7.png
Google Drive,Lauren Klein,2018-06-14T17:50:07Z,Desktop HD Copy.png
Google Drive,Lauren Klein,2018-06-14T17:50:06Z,Desktop HD Copy 3.png
Google Drive,Lauren Klein,2018-06-14T17:48:53Z,DXD_Qing.pdf
Google Drive,Lauren Klein,2018-06-14T17:48:22Z,MO Older Versions
Google Drive,Lauren Klein,2018-05-17T18:23:31Z,Note Export.png
Google Drive,Lauren Klein,2018-05-17T18:23:30Z,Note Detail.png
Google Drive,Lauren Klein,2018-05-17T18:23:27Z,Desktop HD Copy 5.png
Google Drive,Lauren Klein,2018-05-17T18:23:27Z,Desktop HD Copy 7.png
Google Drive,Lauren Klein,2018-05-17T18:23:27Z,Desktop HD Copy 6.png
Google Drive,Lauren Klein,2018-05-17T18:23:27Z,Desktop HD Copy.png
Google Drive,Lauren Klein,2018-05-17T18:23:27Z,Desktop HD Copy 3.png
Google Drive,Lauren Klein,2018-05-17T18:23:27Z,Desktop HD Copy 4.png
Google Drive,Lauren Klein,2018-05-17T18:23:26Z,Chapter Selection.png
Google Drive,Lauren Klein,2018-05-17T18:23:26Z,Chapter with Notes.png
Google Drive,Lauren Klein,2018-05-17T18:23:26Z,Desktop HD Copy 2.png
Google Drive,Lauren Klein,2018-05-17T18:23:25Z,Chapter Detail.png
Google Drive,Morgan Orangi,2018-05-14T18:57:33Z,DXD_MO.sketch
Google Drive,Qing Tian,2019-08-19T03:38:09Z,Logo.sketch
Google Drive,Qing Tian,2019-08-19T03:36:02Z,DXD_Qing.sketch
Google Drive,Lauren Klein,2019-08-04T08:17:56Z,Start of Summer 2019 Project Status Notes
Google Drive,Lauren Klein,2019-03-07T04:46:07Z,Chapter Titles Etc.
Google Drive,Zoe Wangstorm,2019-03-02T22:41:24Z,Quantification Ideas
Google Drive,Lauren Klein,2018-09-07T16:59:18Z,Summer 2018 meeting notes
Google Drive,Adam Hayward,2018-07-12T18:16:33Z,DxD Questions and Issues
Google Drive,Morgan Orangi,2018-02-22T17:31:15Z,Design Guidelines
Google Drive,Morgan Orangi,2018-02-15T16:01:10Z,MO Blog Post
Google Drive,Qing Tian,2018-02-08T16:21:40Z,Digital book examples
Google Drive,Lauren Klein,2019-01-08T13:34:50Z,Chapter 5 - Du Bois
Google Drive,Tanvi Sharma,2025-12-09T17:52:14Z,Data for DuBois Pie Charts
Google Drive,Tanvi Sharma,2025-10-30T20:56:31Z,[Chart 2] List of location for survey
Google Drive,Tanvi Sharma,2025-08-18T15:15:48Z,[Chart 3] Quotes DuBois
Google Drive,Tanvi Sharma,2025-05-14T14:46:51Z,[Chart 1] 1898-1899-all-grads
Google Drive,Yang Li,2024-05-02T20:17:48Z,Du Bois Viz Outline
Google Drive,Lauren Klein,2024-04-29T15:40:42Z,1898-1899-all-grads
Google Drive,Lauren Klein,2024-04-29T15:34:46Z,1898-1899-all-grads.tsv
Google Drive,Lauren Klein,2024-04-23T18:31:24Z,5-dubois-apr24
Google Drive,Lauren Klein,2023-08-31T16:38:40Z,Charts 1-3 Copy
Google Drive,Tanvi Sharma,2022-07-24T18:06:09Z,1910-student-responses
Google Drive,Lauren Klein,2022-07-21T19:49:11Z,[Chart 2] 1909-1910-college-grads.csv
Google Drive,Lauren Klein,2022-07-21T19:49:03Z,[Chart 1] 1898-1899-all-grads.csv
Google Drive,Lauren Klein,2022-07-21T16:36:43Z,Du Bois 1900 Atlanta University Study
Google Drive,Lauren Klein,2022-07-21T16:36:28Z,Du Bois1910 Atlanta University Study.pdf
Google Drive,Lauren Klein,2022-07-20T18:14:27Z,1910 Student Workers names and professions
Google Drive,Lauren Klein,2022-07-20T18:10:36Z,1900 Student Workers names and professions
Google Drive,Lauren Klein,2022-07-20T17:58:51Z,1909-1910-college-grads-tsv.txt
Google Drive,Lauren Klein,2022-07-20T17:54:26Z,Old stuff
Google Drive,Lauren Klein,2022-07-13T12:56:08Z,college-grads-1910-tsv.txt
Google Drive,Lauren Klein,2022-07-13T02:35:15Z,student-workers-1900-tsv.txt
Google Drive,Lauren Klein,2022-07-12T20:57:41Z,OLD DO NOT USE DxD // 330 Students Data 98-99
Google Drive,Lauren Klein,2022-07-12T20:53:34Z,330-students-1899-tsv.txt
Google Drive,Tanvi Sharma,2022-07-09T23:57:41Z,Student Catalogue 1909-1910
Google Drive,Lauren Klein,2022-06-20T21:28:56Z,Atlanta University grads names and professions
Google Drive,Anna Mola,2022-06-09T16:23:34Z,student-names
Google Drive,Lauren Klein,2022-05-16T15:18:55Z,dubois_student_names
Google Drive,Lauren Klein,2022-03-28T18:20:32Z,student-names.csv
Google Drive,Lauren Klein,2022-03-28T18:16:27Z,dubois_student_names.csv
Google Drive,Jianing Fu,2021-03-12T00:58:52Z,Du Bois Visualization Comparison
Google Drive,Zoe Wangstorm,2018-07-27T19:19:48Z,DuBois Correspondance Notes
Google Drive,Lauren Klein,2018-06-11T18:06:14Z,Du Bois Research Notes / Tips
Google Drive,Lauren Klein,2018-04-30T17:41:19Z,Datasets for Visualizations
Google Drive,Zoe Wangstorm,2018-03-08T16:48:04Z,Zoe Research notes 02/28/18
Google Drive,Zoe Wangstorm,2018-02-21T18:43:23Z,Research Notes - ZW 2-16-18
Google Drive,Lauren Klein,2022-07-20T17:37:48Z,1898-1899-all-grads-tsv.txt
Google Drive,Lauren Klein,2022-07-06T16:06:42Z,1910-student-responses.csv
Google Drive,Lauren Klein,2022-06-26T21:17:52Z,1909-1910 catalog.pdf
Google Drive,Lauren Klein,2022-06-24T02:05:55Z,1899-1900 catalog.pdf
Google Drive,Lauren Klein,2022-05-20T16:38:28Z,Du Bois Student Vis Notes
Google Drive,Lauren Klein,2022-05-04T17:40:21Z,Du Bois Student Quotes
Google Drive,Zhou Fang,2021-12-30T21:08:51Z,63 charts
Google Drive,Zhou Fang,2021-11-15T17:13:39Z,925.jpeg
Google Drive,Zhou Fang,2021-11-15T17:13:38Z,923.jpeg
Google Drive,Zhou Fang,2021-11-15T17:13:38Z,922.jpeg
Google Drive,Zhou Fang,2021-11-15T17:13:38Z,924.jpeg
Google Drive,Zhou Fang,2021-11-15T17:13:37Z,921.jpeg
Google Drive,Zhou Fang,2021-11-15T17:13:36Z,920.jpeg
Google Drive,Zhou Fang,2021-11-15T17:13:36Z,919.jpeg
Google Drive,Zhou Fang,2021-11-15T17:13:35Z,917.jpeg
Google Drive,Zhou Fang,2021-11-15T17:13:35Z,916.jpeg
Google Drive,Zhou Fang,2021-11-15T17:13:35Z,918.jpeg
Google Drive,Zhou Fang,2021-11-15T17:13:34Z,915.jpeg
Google Drive,Zhou Fang,2021-11-15T17:13:34Z,914.jpeg
Google Drive,Zhou Fang,2021-11-15T17:13:33Z,913.jpeg
Google Drive,Zhou Fang,2021-11-15T17:13:33Z,912.jpeg
Google Drive,Zhou Fang,2021-11-15T17:13:32Z,911.jpeg
Google Drive,Zhou Fang,2021-11-15T17:13:32Z,910.jpeg
Google Drive,Zhou Fang,2021-11-15T17:13:31Z,906.jpeg
Google Drive,Zhou Fang,2021-11-15T17:13:31Z,908.jpeg
Google Drive,Zhou Fang,2021-11-15T17:13:31Z,907.jpeg
Google Drive,Zhou Fang,2021-11-15T17:13:31Z,909.jpeg
Google Drive,Zhou Fang,2021-11-15T17:13:30Z,904.jpeg
Google Drive,Zhou Fang,2021-11-15T17:13:30Z,905.jpeg
Google Drive,Zhou Fang,2021-11-15T17:13:29Z,903.jpeg
Google Drive,Zhou Fang,2021-11-15T17:13:28Z,901.jpeg
Google Drive,Zhou Fang,2021-11-15T17:13:28Z,902.jpeg
Google Drive,Zhou Fang,2021-11-15T17:13:27Z,900.jpeg
Google Drive,Zhou Fang,2021-11-15T17:10:25Z,899.jpeg
Google Drive,Zhou Fang,2021-11-15T17:10:25Z,898.jpeg
Google Drive,Zhou Fang,2021-11-15T17:10:24Z,897.jpeg
Google Drive,Zhou Fang,2021-11-15T17:10:24Z,896.jpeg
Google Drive,Zhou Fang,2021-11-15T17:10:23Z,894.jpeg
Google Drive,Zhou Fang,2021-11-15T17:10:23Z,892.jpeg
Google Drive,Zhou Fang,2021-11-15T17:10:23Z,895.jpeg
Google Drive,Zhou Fang,2021-11-15T17:10:23Z,893.jpeg
Google Drive,Zhou Fang,2021-11-15T17:10:23Z,891.jpeg
Google Drive,Zhou Fang,2021-11-15T17:10:22Z,889.jpeg
Google Drive,Zhou Fang,2021-11-15T17:10:22Z,888.jpeg
Google Drive,Zhou Fang,2021-11-15T17:10:22Z,890.jpeg
Google Drive,Zhou Fang,2021-11-15T17:10:21Z,886.jpeg
Google Drive,Zhou Fang,2021-11-15T17:10:21Z,887.jpeg
Google Drive,Zhou Fang,2021-11-15T17:10:20Z,884.jpeg
Google Drive,Zhou Fang,2021-11-15T17:10:20Z,885.jpeg
Google Drive,Zhou Fang,2021-11-15T17:10:19Z,883.jpeg
Google Drive,Zhou Fang,2021-11-15T17:10:19Z,882.jpeg
Google Drive,Zhou Fang,2021-11-15T17:10:19Z,881.jpeg
Google Drive,Zhou Fang,2021-11-15T17:10:18Z,880.jpeg
Google Drive,Zhou Fang,2021-11-15T17:10:18Z,879.jpeg
Google Drive,Zhou Fang,2021-11-15T17:10:17Z,878.jpeg
Google Drive,Zhou Fang,2021-11-15T17:10:16Z,877.jpeg
Google Drive,Zhou Fang,2021-11-15T17:10:16Z,876.jpeg
Google Drive,Zhou Fang,2021-11-15T17:10:16Z,875.jpeg
Google Drive,Zhou Fang,2021-11-15T17:10:15Z,873.jpeg
Google Drive,Zhou Fang,2021-11-15T17:10:15Z,874.jpeg
Google Drive,Zhou Fang,2021-11-15T17:10:14Z,871.jpeg
Google Drive,Zhou Fang,2021-11-15T17:10:14Z,872.jpeg
Google Drive,Zhou Fang,2021-11-15T17:10:13Z,869.jpeg
Google Drive,Zhou Fang,2021-11-15T17:10:13Z,870.jpeg
Google Drive,Zhou Fang,2021-11-15T17:10:13Z,868.jpeg
Google Drive,Zhou Fang,2021-11-15T17:10:13Z,867.jpeg
Google Drive,Zhou Fang,2021-11-15T17:10:12Z,865.jpeg
Google Drive,Zhou Fang,2021-11-15T17:10:12Z,866.jpeg
Google Drive,Zhou Fang,2021-11-15T17:10:11Z,864.jpeg
Google Drive,Zhou Fang,2021-11-15T16:58:17Z,863.jpeg
Google Drive,Lauren Klein,2021-02-21T17:26:40Z,du bois college-bred negro.pdf
Google Drive,Lauren Klein,2018-10-18T02:24:04Z,1898-1899 catalog.pdf
Google Drive,Adam Hayward,2018-06-18T15:06:55Z,Code Documentation
Google Drive,Adam Hayward,2022-08-07T23:20:14Z,The DxD Handbook
Google Drive,Dan Jutan,2020-12-23T02:56:05Z,Run Local w/ Remote Server
Google Drive,Dan Jutan,2020-01-17T20:39:02Z,DxD Notebook Feature Planning
Google Drive,Adam Hayward,2020-01-15T18:34:20Z,API Documentation
Google Drive,Adam Hayward,2018-11-29T20:07:02Z,Project Management
Google Drive,Adam Hayward,2019-01-08T16:29:45Z,Project Planning
Google Drive,Adam Hayward,2019-01-08T16:12:58Z,User Stories
Google Drive,Adam Hayward,2018-10-01T17:00:08Z,Whiteboard Notes
Google Drive,Adam Hayward,2018-10-01T17:00:25Z,Highlighting and Text Changes
Google Drive,Adam Hayward,2018-10-01T17:03:08Z,FrontEndIssues.jpg
Google Drive,Adam Hayward,2018-10-01T17:02:56Z,ProblemDescription.jpg
Google Drive,Adam Hayward,2018-10-01T17:02:30Z,ChapterExample.jpg
Google Drive,Adam Hayward,2018-10-01T17:02:17Z,HowCanFrontEndDoIt.jpg
Google Drive,Adam Hayward,2018-10-01T17:01:53Z,ProsCons.jpg
Google Drive,Adam Hayward,2018-10-01T17:01:41Z,VersioningDescription.jpg
Google Drive,Adam Hayward,2018-09-27T04:13:31Z,Database plans
Google Drive,Adam Hayward,2018-09-11T19:19:18Z,Running Developer Notes
Google Drive,Adam Hayward,2018-07-13T17:36:16Z,Running DxD Locally
Google Drive,Adam Hayward,2018-05-10T18:22:10Z,Development Guidelines/Plan
Google Drive,Adam Hayward,2018-05-10T18:13:29Z,Data By Design Object Brainstorming
Figma,Tanvi Sharma,2026-02-02T17:18:00Z,Figma Update from Tanvi Sharma
Figma,Silas Munro,2026-01-29T20:30:00Z,Figma Update from Silas Munro
Figma,Tanvi Sharma,2026-01-29T20:30:00Z,Figma Update from Tanvi Sharma
Figma,Tanvi Sharma,2026-01-27T15:25:00Z,Figma Update from Tanvi Sharma
Figma,Tanvi Sharma,2026-01-27T00:17:00Z,Figma Update from Tanvi Sharma
Figma,Tanvi Sharma,2026-01-26T22:31:00Z,Figma Update from Tanvi Sharma
Figma,Tanvi Sharma,2026-01-26T22:25:00Z,Figma Update from Tanvi Sharma
Figma,Tanvi Sharma,2026-01-26T21:17:00Z,Figma Update from Tanvi Sharma
Figma,Tanvi Sharma,2026-01-26T20:42:00Z,Figma Update from Tanvi Sharma
Figma,Tanvi Sharma,2026-01-26T19:31:00Z,Figma Update from Tanvi Sharma
Figma,Tanvi Sharma,2026-01-26T18:54:00Z,Figma Update from Tanvi Sharma
Figma,Tanvi Sharma,2026-01-22T17:31:00Z,Figma Update from Tanvi Sharma
Figma,Tanvi Sharma,2026-01-12T17:28:00Z,Figma Update from Tanvi Sharma
Figma,Tanvi Sharma,2026-01-07T18:19:00Z,Figma Update from Tanvi Sharma
Figma,Tanvi Sharma,2025-12-19T17:43:00Z,Figma Update from Tanvi Sharma
Figma,Silas Munro,2025-12-19T01:24:00Z,Figma Update from Silas Munro
Figma,Silas Munro,2025-12-18T23:45:00Z,Figma Update from Silas Munro
Figma,Silas Munro,2025-12-18T20:36:00Z,Figma Update from Silas Munro
Figma,Silas Munro,2025-12-18T20:20:00Z,Figma Update from Silas Munro
Figma,Tanvi Sharma,2025-12-18T20:20:00Z,Figma Update from Tanvi Sharma
Figma,Tanvi Sharma,2025-12-16T21:50:00Z,Figma Update from Tanvi Sharma
Figma,Tanvi Sharma,2025-12-15T17:56:00Z,Figma Update from Tanvi Sharma
Figma,Tanvi Sharma,2025-12-11T22:34:00Z,Figma Update from Tanvi Sharma
Figma,Tanvi Sharma,2025-12-10T21:08:00Z,Figma Update from Tanvi Sharma
Figma,Tanvi Sharma,2025-12-10T18:31:00Z,Figma Update from Tanvi Sharma
Figma,Tanvi Sharma,2025-12-09T17:43:00Z,Figma Update from Tanvi Sharma
Figma,Tanvi Sharma,2025-12-09T00:07:00Z,Figma Update from Tanvi Sharma
Figma,Tanvi Sharma,2025-12-08T23:13:00Z,Figma Update from Tanvi Sharma
Figma,Tanvi Sharma,2025-12-08T18:45:00Z,Figma Update from Tanvi Sharma
Figma,Tanvi Sharma,2025-12-08T18:37:00Z,Figma Update from Tanvi Sharma
Figma,Tanvi Sharma,2025-12-08T18:00:00Z,Figma Update from Tanvi Sharma
Figma,Tanvi Sharma,2025-12-05T19:28:00Z,Figma Update from Tanvi Sharma
Figma,Tanvi Sharma,2025-12-04T23:51:00Z,Figma Update from Tanvi Sharma
Figma,Tanvi Sharma,2025-12-04T22:15:00Z,Figma Update from Tanvi Sharma
Figma,Tanvi Sharma,2025-12-04T21:29:00Z,Figma Update from Tanvi Sharma
Figma,Tanvi Sharma,2025-12-04T21:00:00Z,Figma Update from Tanvi Sharma
Figma,Tanvi Sharma,2025-12-04T03:10:00Z,Figma Update from Tanvi Sharma
Figma,Tanvi Sharma,2025-12-03T22:40:00Z,Figma Update from Tanvi Sharma
Figma,Silas Munro,2025-12-03T22:40:00Z,Figma Update from Silas Munro
Figma,Silas Munro,2025-12-03T22:03:00Z,Figma Update from Silas Munro
Figma,Tanvi Sharma,2025-12-03T22:03:00Z,Figma Update from Tanvi Sharma
Figma,Tanvi Sharma,2025-12-03T21:33:00Z,Figma Update from Tanvi Sharma
Figma,Silas Munro,2025-12-03T21:33:00Z,Figma Update from Silas Munro
Figma,Tanvi Sharma,2025-12-03T20:39:00Z,Figma Update from Tanvi Sharma
Figma,Tanvi Sharma,2025-12-01T21:00:00Z,Figma Update from Tanvi Sharma
Figma,Tanvi Sharma,2025-12-01T17:51:00Z,Figma Update from Tanvi Sharma
Figma,Tanvi Sharma,2025-12-01T17:34:00Z,Figma Update from Tanvi Sharma
Figma,Tanvi Sharma,2025-11-30T21:31:00Z,Figma Update from Tanvi Sharma
Figma,Tanvi Sharma,2025-11-30T19:40:00Z,Figma Update from Tanvi Sharma
Figma,Tanvi Sharma,2025-11-18T23:21:00Z,Figma Update from Tanvi Sharma
Figma,Tanvi Sharma,2025-11-15T13:48:00Z,Figma Update from Tanvi Sharma
Figma,Tanvi Sharma,2025-11-14T15:25:00Z,Figma Update from Tanvi Sharma
Figma,Tanvi Sharma,2025-11-03T18:00:00Z,Figma Update from Tanvi Sharma
Figma,Tanvi Sharma,2025-10-31T17:16:00Z,Figma Update from Tanvi Sharma
